N=1	N=2	N=10	N=100
-0.689091	9.18517	0.0260805	0.496968	
-23.9104	-7.34753	-1.08745	1.04782	
15.338	0.117444	-4.32365	0.903881	
0.267803	-0.0202676	-5.89903	0.272713	
-0.451504	-0.258078	0.625697	0.568985	
-0.373732	-5.61115	-0.424843	-0.805992	
-1.86483	0.868565	-0.0619027	-4.71038	
-6.32563	0.227483	0.221723	0.179796	
0.205216	2.42493	-1.26234	1.22146	
-2.6162	1.86519	-4.25981	-1.73365	
5.88787	-0.53198	0.257219	0.439724	
0.621071	0.432493	0.218869	-1.12746	
-0.772497	-1.13333	-0.0526993	2.72281	
9.71856	1.23677	4.06904	-1.81981	
-0.289343	-3.36307	5.02943	-2.85751	
-2.63642	-7.63277	0.106163	-0.2229	
-0.379025	0.0921986	1.65174	0.466266	
4.12048	-0.380768	-0.673748	2.2306	
1.22215	1.43788	-0.388317	-0.956071	
2.8669	-0.166648	2.30817	-0.955417	
6.39379	1.49216	-0.35336	-0.609321	
3.30872	-1.82666	-0.677801	9.3937	
0.0103477	1.43657	0.59902	-0.767584	
-1.78801	3.61692	-0.670022	-0.636463	
0.435228	-0.421404	0.598633	0.333778	
-0.281144	-1.03199	0.352449	-0.23616	
-0.882471	-1.50787	0.197059	-0.177329	
-2.29038	1.66185	-1.27474	-0.0547619	
-1.63438	-0.873966	-0.562384	-0.564307	
-9.5521	0.455062	-0.446605	2.95148	
-2.66909	-0.0779361	-0.3468	26.6836	
-0.329184	0.68246	1.01511	3.04715	
0.535814	3.30102	-0.333223	-1.85154	
-2.49083	1.16626	-3.59458	-10.643	
0.115825	-0.0504564	0.710592	1.0861	
6.34118	-0.944913	173.812	2.17774	
2.29944	-0.439596	-2.88325	-0.00477336	
-6.25745	0.550843	1.75601	-4.66315	
0.0328759	-0.10293	0.718656	5.15722	
-1.89303	0.591377	-0.30623	7.89879	
-2.07656	1.04178	-10.4329	-1.95134	
-0.872153	-2.57811	-0.454273	-3.09647	
-1.30273	-0.588632	-1.76925	1.85179	
16.6336	1.1412	-0.0270977	1.659	
-0.156573	0.34525	-14.9331	-27.0109	
-0.755805	-4.21446	2.69254	1.70855	
0.38569	2.66193	0.758233	-1.46137	
-0.583492	1.34299	5.47371	-0.328237	
0.588603	-0.82726	0.33861	1.95172	
-1.09626	-1.21478	1.2133	-0.0778646	
-1.49382	0.756549	0.37549	16.7413	
-0.557292	0.552066	-0.205123	0.618318	
-1.88331	-1.55299	3.50647	2.23778	
4.91599	0.996504	-0.283024	-0.123653	
0.0283336	-3.84863	0.676023	0.172123	
-0.459398	-2.14785	-8.50631	9.88002	
-0.239005	4.45406	0.731478	0.0410012	
9.07217	0.467748	25.2922	-0.985643	
-2.65021	5.53946	0.502059	-4.98944	
9.67344	1.59827	-0.0504111	-1.47966	
-1.47714	-6.19078	34.3876	-1.08247	
-6.72306	-0.618632	-0.0421242	-6.4356	
-1.56548	2.64715	0.593019	-8.24638	
-3.49746	-10.9091	1.09685	-0.0204306	
1.81179	-0.315143	0.514632	0.435282	
-0.340574	1.66995	38.0434	-0.523098	
0.127364	0.909184	0.526396	0.42385	
19.5403	-17.7561	-0.1315	-1.10507	
1.73152	-1.11559	-1.00487	-1.86698	
0.604133	0.328728	2.07646	0.0261838	
-0.182902	2.56255	-12.0993	-1.36894	
-1.41855	1.0004	-0.984558	-6.1785	
-0.472369	-0.551716	-1.20092	0.299788	
-0.247844	0.486261	-0.737776	0.124283	
-0.443436	-2.37378	-24.6743	0.924673	
3.0953	-2.99598	-0.465033	0.712944	
2.13556	-0.00152178	-0.580667	0.920892	
-11.586	0.12239	0.221751	-1.05792	
-0.552792	-12.2504	0.0817535	-0.899894	
1.16814	0.185884	1.53884	-0.461945	
-2.48568	0.546188	1.10675	3.85088	
1.85149	-5.25659	-0.145505	-0.616397	
-1.35288	-0.626213	-1.01018	1.0787	
-2.04416	10.5371	1.67962	0.280856	
3.47411	0.86787	0.426555	0.887285	
-26.0557	-7.61665	2.49658	1.15868	
0.416113	1.25197	-0.0755649	-0.163875	
-1.65991	2.53781	-0.569979	0.413943	
1.59707	7.77291	-1.75728	1.40623	
0.324184	0.528631	-2.34955	-2.3168	
3.61732	0.442791	14.3412	-0.60542	
-0.0893891	-0.501657	-0.426231	-0.700552	
1.502	-1.70998	0.0566647	5.5733	
0.323192	0.514231	-0.437613	-5.43205	
-0.0329226	0.232393	-7.9481	-2.24572	
0.31124	0.321014	0.0292924	0.145549	
0.910383	1.25489	0.0654475	0.00217793	
2.02222	0.314203	-18.1122	0.84379	
2.90756	-0.197608	-0.376564	-0.199721	
1.11928	-0.223399	1.56774	-1.91926	
-0.858872	-1.98637	-0.217055	-4.71268	
-3.0784	-0.0243295	0.585331	0.504674	
18.1334	-0.37216	0.0471377	4.61047	
3.83227	1.16725	1.77975	0.0678234	
0.0873181	-1.10605	0.911849	2.46644	
0.740545	0.395772	2.80107	1.10257	
-0.64263	-1.21154	4.47669	0.477336	
-0.644761	1.36589	0.390056	-0.260215	
1.59178	3.47096	-0.498167	-11.962	
-10.2771	-1.77628	1.50792	0.0651624	
-0.309874	-0.317866	-2.40131	-1.03007	
1.43297	-1.22925	-0.937964	-0.606562	
-0.900027	0.556184	-0.355211	0.938357	
6.0584	19.2439	-264.66	-2.36587	
-44.6364	0.97984	1.18335	49.9567	
2.17192	2.05715	-0.854511	0.277826	
-0.212779	2.28991	-0.458475	-15.6832	
-1.7025	-5.26711	-0.999116	39.0467	
-0.872992	-1.59615	3.71583	-0.713919	
0.437106	0.196638	0.763907	0.815738	
1.97503	-2.73512	1.00906	4.95445	
20.8678	-0.153336	0.970948	3.23815	
-0.233269	-1.6141	2.27448	15.5192	
0.956199	-10.3025	1.91266	0.979239	
2.82943	-0.331661	-0.25238	44.003	
-0.205905	-0.0953031	-2.1224	10.7493	
-0.251588	-0.264233	-0.0590857	-0.0150895	
0.735261	-0.978311	-3.64597	-0.891928	
12.9955	0.0556105	0.0192142	3.61898	
1.6088	-0.290471	-0.0553246	-1.09136	
1.33356	-2.08162	-9.64168	-1.42992	
-7.41038	1.16242	3.08756	-1.03856	
0.195888	-0.721224	-1.81039	-1.20205	
0.0144939	0.34721	0.782167	0.574025	
-0.703762	-11.491	-2.73579	1.4189	
-6.51328	26.1052	-1.63523	-0.18765	
0.680704	-2.47301	-0.593959	-4.0435	
-0.636326	0.982077	0.486482	1.67852	
-0.687281	0.55444	-0.767965	0.0510575	
35.5369	1.83702	-0.0195469	-0.0694973	
-14.6891	-0.476695	-0.368194	0.366675	
-0.09206	-1.65412	0.0618093	2.46415	
0.224369	-0.0721648	-0.523861	1.06951	
-0.173096	0.61476	0.167955	0.765546	
0.375262	7.56795	-0.604412	0.486983	
71.9157	-0.0664715	-0.30252	0.911555	
-3.58641	-6.3109	-0.0808362	2.65203	
2.53745	0.572905	-0.531293	-3.56111	
1.17291	-0.924119	-0.52903	-0.0252758	
0.0641127	-0.378381	0.122371	-1.55205	
0.591845	-3.33524	-81.0212	1.28174	
-0.182039	0.277314	-2.56431	-0.907232	
6.79584	0.251291	-0.735376	-0.148847	
-0.884525	-0.0115192	8.83935	-1.29098	
0.253131	-5.27873	-0.790565	0.936268	
-0.0943628	-1.04556	30.0534	0.737605	
-2.78423	14.7975	-0.110372	0.522401	
-0.405581	1.21593	0.697036	-1.3456	
-0.356167	-0.764366	16.6831	-0.288592	
18.4037	-2.29315	-0.87308	0.108868	
0.295013	0.144409	8.60921	-2.0922	
0.317515	-2.33403	-0.0972476	3.39532	
2.78007	0.620957	1.69287	0.405652	
-1.16962	3.127	-3.39134	-0.0642171	
-3.13856	-0.70191	-0.449486	0.899188	
-0.822901	2.59949	-18.8421	0.0527474	
8.7533	-28.8418	-5.49073	0.218479	
0.54027	-0.354849	-1.67074	-1.81779	
0.86445	1.65689	1.12833	-6.26709	
2.00078	-0.447057	-0.638939	2.07524	
1.08124	0.595733	1.47056	0.24498	
1.63371	0.140538	-13.9349	0.105109	
0.787457	-0.334195	0.194883	0.0605176	
-0.181721	-5.80479	-2.1601	-3.41461	
0.765686	0.751134	-0.349065	1.00974	
1.72278	-6.97884	1.09198	1.19827	
1.30942	-11.8037	-0.682354	479.169	
-0.752343	2.23099	-11.8543	-0.229726	
1.2538	0.933536	3.216	-0.151876	
-2.28468	0.9205	3.78758	-0.976536	
-5.53844	-0.0336759	9.90406	1.79298	
-0.700167	-0.540237	8.93078	-0.204013	
-7.66197	-0.963335	0.1308	4.46124	
0.817841	-1.14105	-1.00913	-1.07866	
0.743373	-18.5406	-1.18094	-0.801384	
0.848907	0.670805	-1.39966	-0.202605	
1.44582	-1.88586	-0.760019	0.962377	
-0.935866	0.0349421	6.83525	-2.54032	
1.802	0.219626	1.71437	-1.05051	
-0.0633285	-0.982652	1.15228	0.00865871	
-2.78263	0.630084	3.42825	0.727861	
-15.0131	0.623766	-0.61817	-5.76037	
2.57807	0.704053	29.2359	-1.55851	
1.22219	-0.789841	2.45596	-0.457125	
-0.0662394	1.37842	44.8465	-0.899577	
0.151256	-1.42194	3.01097	1.48474	
-0.503074	0.950841	-0.0581862	0.406201	
38.4531	1.18025	3.09106	1.72158	
-0.755917	3.32928	-1.09755	-0.470181	
-9.81044	-0.131845	-2.21359	0.527527	
5.11795	0.802386	-6.88425	1.85243	
17.9087	-0.0696118	0.0912618	7.76732	
-0.328021	-1.1045	-1.79619	-0.487344	
-44.9208	0.363671	0.941861	0.357622	
-0.0509144	1.24981	-1.59442	-1.95687	
-0.315648	-0.0600032	-0.411103	-0.194253	
-0.328099	2.89939	-1.29014	0.0878415	
4.72159	-0.5843	-0.42943	-0.187927	
-0.302167	-0.253955	-7.87845	-1.12791	
1.63677	4.15459	0.69596	0.326605	
-0.313767	-1.49606	0.151063	0.0423605	
-0.276455	-3.588	2.17642	-0.857173	
0.154177	0.772282	1.45557	-0.408261	
-0.030329	0.608757	0.672794	0.00916505	
-0.128089	-0.871926	1.60799	-1.05752	
0.780311	-1.92325	0.318722	1.39522	
0.0111616	0.0932991	1.4591	0.351671	
-0.690399	-0.239922	0.50846	-69.4703	
-1.39714	2.35402	-0.945295	-0.0649171	
-0.570244	0.590061	2.88549	-0.575847	
-3.39386	-4.62552	-1.20316	-1.64586	
-0.0405021	-1.0544	0.880081	0.826326	
1.10763	1.90729	0.538134	0.844595	
-0.482154	1.09431	0.79522	-1.4531	
0.048022	-4.63046	0.478225	6.70561	
-0.698734	1.59114	0.733059	0.427303	
1.01347	0.497442	-1.70583	2.68335	
-0.661252	-0.255583	0.295554	0.577746	
-1.07414	0.372516	3.80293	0.154791	
-0.422766	0.335318	0.378618	-12.3442	
12.2159	1.10591	-1.69503	0.771894	
-11.4592	-1.00098	-4.59319	-9.46893	
-2.83815	-2.81768	0.464945	0.311616	
0.506591	0.438626	0.0660659	-2.10344	
0.454296	-156.288	-0.640017	33.8006	
-32.3127	-3.50792	0.399062	0.149569	
0.483857	-1.90852	-4.99562	-1.52539	
-0.318246	2.55082	-0.46576	-2.03635	
5.91986	-4.03662	3.80847	3.11345	
-0.0358019	0.724904	0.965395	0.580894	
0.417299	-8.38901	-0.024411	1.04285	
-1.18397	-0.96218	-11.7816	-24.2385	
1.63236	-1.56076	-1.09335	-0.00666325	
-0.577909	3.57446	0.644626	0.953673	
0.348418	0.0162787	0.840442	-0.463669	
4.01628	-0.242486	-2.02974	1.90992	
-0.417878	0.235075	0.466578	-0.0372165	
0.136894	-0.639393	-0.16221	-4.28082	
-0.940882	-0.10064	-0.766546	-1.07926	
-1.72938	-2.66511	2.206	0.594629	
-0.300042	5.66342	18.6033	0.534573	
0.2896	0.826927	-0.306808	-1.86357	
0.235978	-1.52138	-2.95093	-0.437602	
0.311031	-0.80593	0.261905	0.751911	
-2.5483	-3.37811	-0.404372	0.334231	
-1.55945	2.38064	3.95451	-0.897406	
1.94629	1.75299	0.147527	0.767688	
-2.3287	-0.0886188	0.317954	0.0978075	
-4.57022	1.17868	0.542192	0.538738	
-0.875421	0.45331	-0.595677	-0.287493	
2.12989	1.41347	-0.753683	-1.25202	
-0.362984	-7.36047	21.9163	-0.891842	
1.03089	-0.218874	0.731182	1.4593	
3.72591	-5.1866	-1.20704	-1.96306	
-8.79377	0.686813	-0.838276	0.0576386	
0.475984	-2.98212	0.273807	0.34568	
-0.815673	0.614286	-0.823387	0.721584	
-0.115879	0.466354	-1.35354	-0.50992	
-1.42043	-1.48253	-1.08352	-1.04851	
-2.3539	-4.89364	20.1729	-0.0481901	
1.38811	0.073037	2.87954	-0.322527	
-1.35586	5.12234	0.375159	-0.393002	
-0.0153175	-6.88823	-0.964843	-3.80827	
5.54347	-5.91798	-0.0892737	-0.497358	
0.710948	3.40474	0.318243	1.58449	
2.02966	0.0437691	19.5847	-0.135304	
-0.13162	-0.429671	2.94277	4.79757	
-7.70763	-4.89908	-0.109613	1.57445	
1.33006	0.20518	0.784875	4.18637	
4.26048	3.52238	14.4693	5.63655	
-10.0694	18.7815	3.26351	-0.277811	
-4.94432	-0.0139723	-9.34799	0.000789724	
-0.401398	-1.09332	0.965136	9.98908	
-12.3589	0.427391	26.155	1.13073	
1.85325	0.636099	-7.64231	0.80304	
0.0743714	14.0698	-0.249616	1.60068	
0.0138881	1.50405	0.324719	1.16354	
1.16122	-0.760858	10.1848	-0.782166	
-0.0506957	-2.7348	0.507779	-1.4326	
0.384389	1.02167	0.272055	2.5503	
-0.866594	1.7495	-1.80727	7.22966	
-3.08046	-14.3238	-3.72361	1.78885	
0.287434	-0.235776	-0.694806	0.377545	
-0.512697	0.428896	2.09744	-0.405997	
-0.502284	0.0383707	-1.67882	2.62139	
0.879341	-0.039612	0.202983	-3.5525	
0.181577	-0.372066	1.58863	-0.391919	
0.366993	0.169018	-1.95169	0.695943	
0.0754669	5.2055	0.426173	-0.70739	
2.83264	-6.56691	-0.758627	-0.876835	
-0.253389	0.160946	-0.0852083	0.502542	
0.991623	-0.426515	2.51902	-2.68767	
-0.326354	-4.05251	0.979936	-0.148903	
-1.62312	3.65496	1.06976	0.609588	
12.5109	-0.142737	49.3343	-0.567308	
0.338093	-2.03587	-0.728596	0.409566	
-2.21512	-0.144376	-0.225047	-0.109061	
-0.0683983	0.777656	0.357141	0.362299	
1.82162	0.234375	1.6785	0.0630133	
-2.07452	-4.91818	2.61381	2.40892	
-2.1058	6.97927	0.0128083	0.254667	
2.36059	0.559185	0.423442	-2.15827	
0.546733	-4.93105	0.839411	1.07291	
0.894404	5.33595	0.20109	-1.49581	
1.8492	0.126204	2.13758	-0.374621	
0.143873	0.302743	-0.0636751	0.0142232	
0.190405	0.221817	-0.687307	-1.45317	
2.51894	0.466521	0.120488	0.0775446	
1.04911	0.558366	-1.26447	1.43144	
0.628923	1.50445	-0.660015	1.2736	
-7.81089	3.80702	0.8435	15.6506	
0.323853	1.89204	-3.41674	5.92998	
-6.24498	-0.152738	0.549155	0.0658354	
-14.3819	-0.0867383	-0.780352	-0.900257	
0.0236263	0.492955	-1.21379	-0.274593	
-4.43747	2.02282	-0.225566	-4.33964	
0.00299266	1.44935	-0.387823	-0.41628	
-3.50854	-0.251598	-2.33982	1.78997	
-11.3159	-3.95039	-0.149823	-0.117824	
0.0849419	2.8228	4.37747	0.129368	
-1.43156	-1.92355	-0.999603	-0.296552	
-0.632539	0.589343	3.69708	-0.330962	
-4.99427	0.986964	11.892	0.644928	
0.199979	4.25037	0.673525	-1.83506	
-0.261799	12.9567	2.99953	0.327983	
0.261331	-0.21443	0.607521	0.484734	
0.752271	-0.96564	7.1736	0.594107	
0.0334993	-1.29673	-1.38349	0.11488	
14.5836	0.841503	-0.0727829	0.32811	
-9.97856	1.01459	-7.2697	-1.21632	
-0.0395014	-2.5741	1.44785	-1.52304	
-1.36928	-0.572818	-0.184179	-1.04898	
1.03235	3.9973	-1.60613	1.51719	
-0.336879	-0.571325	-0.37335	2.5496	
-0.442339	-0.0377795	-0.921024	0.358612	
-1.71554	1.44974	6.87068	-0.857973	
0.354506	-0.349389	-3.73199	-2.27782	
-2.60115	0.332607	-1.01608	-0.0629207	
2.0141	8.04261	-0.990773	0.732909	
1.8649	2.53188	1.50846	-4.22457	
-6.52756	0.133553	0.703776	-0.613579	
0.426461	0.358018	-0.556254	-0.386188	
-1.78005	0.33465	-13.9447	0.538641	
-2.71639	0.373232	-0.620555	0.130752	
-0.614273	0.0822652	1.89862	-0.228594	
0.0768222	1.84175	0.401221	-0.740394	
-1.3944	-0.267804	1.62437	0.458869	
-2.99415	-3.46324	0.302813	0.41855	
-1.58608	-4.36803	-0.662585	-10.7681	
0.0946248	0.480075	0.860577	0.511816	
-0.749635	3.66432	0.536976	0.216116	
0.134172	8.67142	3.39477	-0.507716	
-0.573502	-0.191679	-0.039191	-5.07637	
0.972663	-0.578782	0.53165	-0.42528	
-2.83816	-1.5144	0.736488	0.842663	
-0.146866	-0.232815	-4.42852	-0.103705	
-0.182969	0.586752	-0.612026	0.866406	
0.254102	0.710087	0.0740909	-3.05915	
0.00396817	15.602	2.361	-1.79134	
-0.470921	1.38901	-0.895737	-0.863444	
0.243791	-0.870248	-0.447242	3.98794	
-4.15295	2.37896	-0.489895	0.987941	
-0.0798337	1.25925	-0.435737	-0.744718	
-1.07998	-3.11434	-1.41335	0.182201	
-3.95939	3.03554	2.47067	-1.61361	
-1.24933	-0.711806	0.454174	-0.633498	
-0.529939	-0.00997131	-3.98775	-3.09086	
1.85552	3.61465	0.389576	-86.3893	
0.499481	-0.880604	0.37486	1.46149	
-0.709248	2.96685	0.478299	1.88102	
1.17075	0.442719	0.124275	-0.556895	
-2.04653	-5.1878	0.085037	0.214967	
0.434673	0.212653	9.92859	0.753775	
-1.34232	0.332752	1.77929	1.20943	
0.995436	0.0881805	-3.5313	-0.509086	
1.48212	-0.352537	-0.563705	34.0457	
0.672393	-1.6429	0.387727	0.122875	
-1.37487	9.0699	0.323421	-0.283633	
2.64175	-7.73372	-1.92425	1.58791	
-110.631	-0.790573	0.555985	-0.884986	
27.0984	0.326183	2.32282	0.331852	
-0.615534	4.34802	-22.1708	0.977448	
-2.1526	-0.210323	-0.883586	-0.480703	
-0.674218	4.34487	-1.37756	3.29241	
-7.02215	-0.964068	-0.267895	-4.31118	
-0.0756388	0.200511	-1.99389	-0.34216	
-1.65333	0.643674	1.53043	-1.13179	
-1.99669	-1.37223	-0.571688	0.247271	
-7.05543	2.1557	-9.81003	-1.02534	
-0.0752417	1.20587	-0.408033	1.37316	
0.218601	-0.526388	-0.326627	-1.26261	
-2.50234	-0.352548	-1.03772	-0.243685	
-2.56341	-1.2007	0.421219	-139.926	
4.32264	5.00657	3.91661	-0.943739	
-0.296444	1.3827	-0.126501	-0.227595	
-0.959113	0.0115467	-54.5517	-1.92568	
-0.0134502	0.381408	-0.00183017	2.61223	
-0.218488	-1.38233	1.04516	2.48093	
-0.719239	-1.20695	8.24731	-11.2374	
1.99471	0.905297	-0.482748	-2.41761	
7.77395	-5.52716	-0.321257	0.782449	
-1.76488	2.13696	2.35753	15.4107	
2.18956	-0.283763	-1.33211	0.760885	
-0.504252	2.01542	1.8405	0.222642	
0.0174455	0.82279	-0.979516	-1.43102	
-1.0588	-25.7683	-0.114075	7.3613	
-0.29375	1.45534	-0.803089	-3.1507	
-4.3238	2.77376	1930.16	-2.28297	
2.50647	-1.50674	-0.84018	0.300663	
0.765485	0.0605651	-1.86886	4.00708	
4.28047	0.586291	0.700383	0.788686	
0.584211	4.86568	-9.43256	1.56037	
0.747325	2.12887	0.834548	9.96025	
1.23373	3.70373	1.29549	-0.550968	
-1.46697	-0.493913	0.725476	3.04936	
0.822936	0.245846	-0.149778	-0.439593	
0.414275	0.198596	0.5915	0.065428	
-0.554647	-0.185587	-3.69124	0.0146023	
-0.0186168	4.48306	1.88364	-0.948314	
-0.8292	-0.072148	-1.28626	10.1812	
-0.805824	3.30818	1.01089	-0.0763163	
-2.38067	0.0659746	0.748518	-3.72491	
-0.157464	1.04858	-0.0476189	0.816707	
-3.09135	-20.6222	2.15109	0.195252	
0.00768741	-5.02705	52.3331	1.00812	
-0.683256	2.38447	-1.95073	-0.576374	
-0.0925685	-1.87842	0.127261	0.863594	
0.844062	2.23417	-7.21884	4.82231	
1.77118	0.901031	1.21005	0.0761438	
-1.21309	0.55408	1.36035	0.572344	
-197.267	-27.6807	0.223631	-2.59501	
40.9055	-1.66816	2.13812	-0.130598	
-1.1162	4.14343	-0.0906707	2.48403	
0.0503132	3.09395	-0.29121	0.289225	
1.44743	0.301231	0.987823	-0.411359	
-0.128614	-2.24916	0.283733	4.42585	
-724.711	6.02748	1.02911	-1.09966	
13.7828	-3.01919	0.112018	0.722308	
-2.0143	-1.19068	7.6069	-3.47417	
1.13242	3.02863	-2.47344	1.62967	
-0.773496	0.206028	0.245376	0.798087	
1.92517	4.35082	-6.44136	-3.62753	
0.563068	-4.74279	19.699	-0.529363	
0.833175	1.87907	0.254243	-0.421496	
28.8766	-0.375062	-0.1911	2.75852	
-5.09467	1.14086	-0.01506	0.194215	
-0.575359	-1.16631	0.0891008	-1.12379	
-6.06819	-0.762953	-2.07888	-0.34935	
385.884	50.3697	1.11954	-1.03179	
1.0239	3.5506	0.158034	1.01142	
0.0395604	0.337665	0.765698	-1.56951	
-0.94536	3.23186	39.783	4.4142	
0.371093	0.658004	0.750186	0.634662	
0.244142	22.9811	-1.97507	-0.947591	
0.722136	-1.96366	-1.53347	0.544544	
-1.57912	-1.08201	-0.423911	-0.361887	
0.940208	-11.634	-1.41356	9.45731	
0.326928	0.714756	-3.1872	1.23739	
-0.654851	558.239	-0.239486	-0.412864	
0.339942	-2.9147	-0.793646	-0.281302	
0.150478	-0.0881734	-16.1069	2.20558	
-0.0229581	-1.08471	0.670028	1.75411	
1.16013	1.84192	0.026701	-1.59516	
1.10074	1.51774	12.5	5.78057	
-0.764508	-0.155412	0.313939	-0.755517	
0.221159	0.393717	-0.976413	10.2392	
-1.29409	-3.21706	539.869	-1.13703	
1.27747	1.74694	0.622796	3.99375	
-0.943194	-0.121991	1.13651	0.967254	
5.25799	1.23354	0.340414	-0.360363	
-0.872235	-8.72416	-1.87211	6.24328	
0.889564	4.27848	2.66244	-0.525331	
0.0735148	-1.8191	0.764884	-1.3753	
1.01698	-5.25195	2.31654	-0.601579	
0.354853	929.804	1.96687	0.592434	
6.24863	-0.848446	-1.9233	1.83217	
-0.899624	-1.2381	-1.13167	-76.7619	
-0.151433	0.471729	-1.04514	-1.86619	
0.236056	0.650083	0.497582	-0.298789	
0.292176	-1.51674	-8.5085	1.03389	
-0.203357	0.445699	-0.875728	0.651221	
0.608706	0.373816	-2.18702	-1.40763	
-4.61429	-24.756	-0.764671	-4.93887	
5.64849	0.766535	0.913459	1.28269	
-1.34893	-6.50126	-0.512461	0.160158	
5.95005	-3.18668	1.94901	-0.379412	
-0.853683	-0.366776	-4.05858	2.82763	
-1.02582	1.53914	3.73933	1.20597	
3.21218	0.501073	-0.222739	0.187789	
0.824937	5.09862	1.20357	-1.05334	
1.52324	1.66066	-2.01213	0.379991	
8.20363	-8.44311	1.03995	0.1671	
0.0813553	-0.768769	-1.19368	3.3125	
0.22784	0.915402	-3.10619	0.45237	
86.0105	-2.00401	-0.985365	-2.39898	
-0.65559	0.035818	2.16682	1.13034	
-0.563686	-0.305004	-1.47399	0.0961113	
4.2036	-0.0307833	0.458028	-0.468288	
-0.150518	-1.9321	0.223416	-6.71213	
-1.53505	-0.876596	0.440532	0.680033	
0.506621	-0.843865	-0.251295	-0.357984	
0.261253	-0.917817	0.519906	-0.835543	
0.11215	-1.64019	-0.0796379	1.36648	
2.45753	0.697737	0.353188	2.89854	
13.8248	-0.879313	-1.89958	1.12649	
-1.36024	-1.06349	0.423112	1.44046	
-188.087	-1.18722	0.251969	0.365005	
1.40243	3.26743	0.0662506	-2.79487	
1.10198	1.56392	0.451729	6.81916	
-1.69408	-0.430197	1.23243	-2.25288	
-0.366683	0.227389	-1.17784	0.459894	
0.457135	-1.57189	-0.570226	-0.190912	
0.173387	-2.77828	-0.171671	-0.528992	
-0.343229	0.690908	-9.09739	1.43342	
-1.48463	-1.19051	0.626663	2.47644	
-2.5157	5.90903	-1.38027	-0.705795	
0.640508	-0.359025	-4.07216	-1.83525	
0.206952	9.37934	0.160265	-4.64763	
0.596586	0.2195	-0.0920311	1.02559	
1.25003	-2.53057	1.89185	-0.428815	
0.364512	-0.714475	-0.225721	-63.3722	
0.377642	0.904232	-5.0372	0.432491	
0.546093	-45.5277	0.394893	-0.103514	
-3.15998	-0.768486	-0.0384101	0.174124	
0.379654	-0.559832	-7.88528	0.324604	
1.7947	2.28935	-5.07032	-0.0777392	
0.198286	-1.03327	-1.79348	0.470054	
-0.756812	0.965609	-1.26717	42.8056	
8.59747	-28.0785	29.4158	-210.19	
5.78901	4.24524	-0.786159	-5.11739	
0.584294	-119.681	2.16294	0.901666	
0.0595923	76.6836	-0.236075	0.00778787	
-3.87792	0.495837	-0.716313	0.306342	
0.499166	-1.16001	-1.29242	-0.707743	
-0.0157406	-5.17787	-2.05008	7.46392	
-9.29856	2.75552	-0.652716	0.967517	
-0.0695486	-0.288541	-0.761579	-1.56841	
-7.02753	4.2393	-4.255	0.127121	
0.750658	3.75539	0.0517421	0.404818	
5.40464	-3.34594	-1.73302	3.61944	
0.829397	1.03266	0.44566	3.06786	
0.434533	-0.34071	-0.0754985	-0.475131	
0.168866	1.52214	-3.34884	-0.023667	
9.91198	-0.981751	-9.7111	0.279479	
0.392295	-0.00872835	-0.223913	0.293031	
-1.14667	-0.368534	8.35733	1.6762	
-0.0429505	-3.38249	-0.0968386	0.00166062	
1.21909	-1.32938	-0.651403	17.6644	
-0.809345	29.284	-1.74172	0.717845	
-0.591327	5.21729	0.293098	5.50179	
1.0981	-0.156517	9.86659	-0.985625	
0.583549	-4.51589	-1.62613	1.7949	
-6.43479	1.0883	-1.36507	2.73188	
-0.40499	0.981267	-1.36368	-0.891886	
1.41917	0.115995	-0.143743	1.03923	
-0.937929	-0.00353808	3.21244	0.133921	
1.13384	0.466371	-0.327312	0.354585	
-0.36637	-77.8662	-0.376569	1.45196	
-0.647714	0.3221	-0.481369	-0.702133	
0.52814	1.34214	0.25004	1.43624	
19.241	-3.89021	-0.205589	0.587188	
-0.0561495	2.82853	1.17614	0.0326312	
1.43755	3.75188	-1.21728	4.40729	
0.023306	0.414205	-7.28906	0.0834331	
-1.06932	-2.9168	0.240613	1.42181	
-0.739614	-0.14505	-0.442372	-0.304013	
-3.01622	-0.0351308	-2.71106	1.74513	
-0.20803	-0.592584	0.563569	-0.42132	
6.11793	1.27523	-2.50176	-0.182773	
0.993181	1.2117	0.951111	1.47683	
-0.141922	-0.532069	0.693915	0.0619188	
1.85758	-3.28533	-0.489997	4.24933	
0.961991	1.11631	0.441857	-2.34089	
-1.19692	-0.0365779	0.188607	4.46546	
-0.167866	-4.26728	-0.0581712	0.541216	
0.849623	-3.53373	-0.843748	0.302031	
-2.44461	1.75141	-3.20784	0.475671	
-6.71811	0.367822	3.15446	0.625871	
-1.9549	0.0757765	0.27597	1.42582	
-1.23558	-3.11054	1.93326	0.46874	
-0.260515	8.62891	-0.570581	3.7998	
-0.600072	-12.8947	1.20444	-0.537254	
-0.339015	0.630653	0.462832	0.619453	
-2.77421	-0.821641	-0.911952	-0.535779	
0.115468	-0.887632	-0.508024	0.202476	
10.0111	-8.94229	5.36872	0.726901	
1.19382	0.14867	1.10919	0.524914	
3.01038	7.54123	-0.159306	-19.6644	
2.46991	-2.75948	-0.363249	-0.807701	
0.589477	0.43596	0.953889	3.49428	
-0.0784807	-4.80773	-0.870358	-2.78426	
-0.399151	-0.795282	-1.23779	1.19285	
-11.5347	1.7393	0.663728	1.07665	
