N=1	N=2	N=10	N=100
0.161001	0.477891	0.964888	0.894036	
1.07303	1.28667	0.657741	1.16786	
0.264528	1.03852	1.4377	0.851614	
0.732508	1.04922	1.34088	1.1804	
0.370356	0.268905	0.773182	1.00198	
0.0337134	1.44857	0.664304	1.07545	
0.486402	2.33795	1.09453	1.0135	
0.128385	0.133469	0.759195	1.1215	
0.230788	1.06933	0.744042	1.05028	
3.17272	2.47644	0.794188	0.837292	
0.154613	0.4079	1.29076	1.0041	
3.09901	0.245196	0.792884	0.883699	
0.864197	0.307632	1.70439	1.14143	
1.00442	0.979876	0.89289	1.03237	
2.14407	0.912852	0.950059	1.09626	
0.727957	0.758925	0.988458	0.928955	
0.516654	0.541865	1.07442	1.14572	
0.0216613	0.865855	0.452375	0.976034	
0.502815	1.07761	0.703677	0.898597	
1.03601	2.63997	1.40664	0.882484	
0.866999	0.115757	1.58636	0.880899	
0.684962	0.650165	0.901903	1.09656	
0.0485913	0.652587	0.927439	0.915664	
0.681238	1.00516	0.737103	0.992649	
0.41829	3.30671	0.502899	1.00276	
0.226206	0.923152	1.05985	1.10152	
0.528762	0.399612	0.82492	0.975712	
4.84981	0.247197	1.67626	0.889536	
0.651994	1.01801	0.860269	1.06597	
0.595208	0.268298	0.824018	1.02094	
0.00412875	0.582614	1.09828	0.78794	
2.29254	0.928978	1.14199	1.16779	
1.71533	0.20563	1.47676	0.964612	
0.839002	0.656379	1.06181	1.04919	
2.85643	1.07343	1.10191	1.16685	
0.064303	1.12207	1.68945	0.909237	
3.05443	0.939778	0.971021	0.922428	
0.0767551	1.37458	0.78129	1.06812	
1.61967	0.683229	1.0078	0.936209	
1.9636	0.693116	1.3053	0.947805	
0.864917	0.94908	1.12148	0.927785	
1.0727	2.92823	1.2438	0.962149	
0.602062	1.61553	0.776233	0.78005	
0.491446	0.277726	1.40916	0.910629	
0.468361	2.7171	1.18854	0.906785	
1.61381	0.330561	0.499379	1.18825	
0.788934	0.480337	0.927106	0.891012	
0.379332	0.683414	0.839851	1.03638	
1.19693	0.277969	1.39247	1.03437	
0.118763	3.5821	1.29119	0.990039	
0.00949164	0.491919	0.783997	1.15616	
1.48742	3.18569	1.38521	0.95864	
0.345203	1.35618	1.78742	1.04034	
1.07913	1.41148	0.742238	1.03101	
0.800436	0.979597	0.635526	1.01663	
2.35525	1.94181	1.64822	1.07265	
0.451892	0.796204	1.56575	0.946331	
1.34289	2.88577	1.49789	0.982527	
1.35413	0.452831	0.810805	0.954238	
0.0634141	1.08722	1.42132	0.902722	
1.1759	1.12824	1.26306	1.17445	
2.98051	0.236369	1.23648	1.09397	
1.16547	1.22542	0.78539	1.11018	
2.73485	0.926544	1.01561	0.982713	
2.60954	0.886433	0.893283	0.897928	
3.39472	0.984322	0.685141	0.889793	
0.198012	0.459279	0.974655	0.905629	
0.694473	0.185151	0.555423	1.02966	
1.63266	0.315054	0.585682	0.974768	
1.1824	0.733708	0.598185	0.834175	
0.262685	1.25571	1.08441	1.02354	
0.478638	1.68568	1.00279	1.22334	
0.0547222	1.16617	0.920994	1.00194	
0.0199817	0.918669	0.689936	1.10581	
0.402999	0.857535	1.33048	1.21898	
0.94273	0.482784	1.08192	1.0742	
0.268502	1.27929	1.26037	1.09156	
0.659125	0.877086	0.853978	0.943434	
2.01348	1.33178	1.11291	1.09387	
0.990967	0.104361	0.811969	0.894676	
0.443832	1.86868	1.68121	1.02633	
1.0726	0.479765	0.913999	1.00797	
0.019664	1.0113	1.13604	0.886318	
0.248751	0.145151	0.850443	1.00244	
1.75436	1.43579	0.679372	0.918452	
0.0270885	0.523326	1.33592	0.89006	
0.0604181	0.306446	1.00311	0.911106	
0.030389	0.212277	0.599537	0.831657	
0.174899	1.14045	1.31929	1.10143	
1.81642	0.392224	1.12929	1.02332	
2.01816	1.6307	1.5029	1.17476	
1.41064	1.68588	1.61428	0.890229	
0.05686	0.784005	0.822074	1.00011	
0.896452	1.39918	0.532297	1.00817	
1.10153	1.60374	1.83234	0.985395	
0.228755	0.903888	1.18338	1.08284	
3.26147	0.402329	0.840208	1.08662	
0.324672	0.505579	0.821558	0.790814	
0.520374	0.372683	0.881712	0.966579	
1.43963	0.210374	0.552033	0.897072	
1.53085	0.169842	0.910603	1.02215	
0.459554	1.69405	0.967584	0.95265	
1.00766	0.106874	1.24531	0.978746	
0.763295	0.636232	1.15543	0.807655	
2.18558	1.7659	0.800633	1.01222	
0.828156	0.781488	1.2402	0.988165	
7.0122	0.252164	1.1397	0.888066	
0.165363	1.64493	0.67507	1.07676	
2.80163	0.895523	1.05892	0.963063	
1.43595	1.4951	1.11163	0.922526	
1.00826	0.789316	1.10128	0.89462	
0.322955	1.62328	1.02397	0.857455	
1.04617	2.19147	0.605276	0.856439	
0.174228	0.39306	0.965886	0.993496	
1.32042	2.81378	0.825412	0.879894	
1.26155	1.31749	1.57008	1.00402	
0.101481	0.272912	1.41952	0.989168	
0.964555	1.34512	1.11642	0.908591	
2.08223	0.534891	0.953329	1.01551	
0.415334	0.698192	1.1965	0.971121	
0.918821	1.3957	1.09244	0.842568	
0.673226	1.60973	1.109	0.964432	
0.0334563	0.709203	1.05673	1.09088	
0.0793549	0.789273	1.27264	1.0616	
0.0591666	0.65387	0.448576	1.03118	
0.61032	0.339861	1.45995	0.884793	
1.1663	0.470967	0.749872	1.10807	
2.33575	3.09314	1.11193	1.09699	
0.201622	0.659006	0.611249	0.846097	
0.0951662	0.302866	1.42933	0.917537	
0.884378	1.22529	0.863327	1.1197	
0.513292	1.13055	0.494698	0.899134	
0.380261	0.535248	0.81731	0.991461	
2.53116	1.13996	0.589367	0.886474	
0.251999	1.54715	0.962395	0.985172	
1.46716	0.476192	0.783637	0.937674	
0.499164	0.323978	0.725007	1.07373	
1.51085	0.479461	0.652003	0.966521	
0.159499	0.235307	1.35307	1.16607	
0.00102515	0.843092	1.3397	0.926624	
1.49264	0.284519	0.995385	0.846787	
2.00388	2.82495	0.483186	1.02155	
0.462016	0.728807	1.18786	1.05358	
1.0087	0.393364	0.714751	1.09115	
0.0586376	0.846892	1.57225	1.12359	
1.30856	1.24268	0.799865	0.897257	
3.48987	1.96515	1.16684	0.891451	
0.186476	1.00507	0.890685	0.961508	
0.287937	0.876702	1.60978	0.997054	
1.35924	0.620921	0.764213	1.12928	
0.111631	0.988301	1.02826	1.14468	
0.329556	0.516397	2.30825	1.18275	
0.477424	0.494294	0.676424	0.973856	
0.534221	2.41692	0.787207	1.01549	
0.0221656	0.202875	1.0583	0.937024	
0.830726	0.622426	0.790801	1.11575	
0.177743	1.65544	1.02486	0.93168	
0.329378	0.171942	0.631436	1.19858	
0.993352	0.716644	0.633104	0.911358	
0.0932189	2.3249	1.33484	1.15233	
1.38299	0.38569	0.8453	1.0412	
0.603158	0.694169	0.461108	1.11463	
1.07977	1.76284	1.0087	0.873474	
1.5836	1.28246	0.532505	0.984	
0.443815	0.671759	0.672583	1.02153	
1.74173	1.04588	1.12605	0.794102	
0.107793	1.69335	0.736271	0.962717	
0.316952	0.800847	1.40835	0.921222	
2.15284	0.37909	0.938707	1.12394	
0.918976	0.538181	1.15362	0.893526	
0.230185	1.22567	0.779743	1.01692	
2.75562	0.571303	0.934042	0.858822	
0.252554	1.39638	1.79581	0.839264	
0.201757	0.814805	0.883482	1.03441	
0.444552	0.842988	1.01128	1.19196	
1.19209	1.61981	0.531269	0.920775	
0.28083	0.684523	0.758494	1.03995	
0.362816	0.771646	1.47435	0.986292	
1.62813	1.6426	0.838728	0.981718	
0.216475	0.504802	0.71016	0.906218	
0.215911	2.40542	1.59006	0.896991	
0.337973	1.86431	1.59018	1.02724	
1.47582	1.27114	0.714467	0.992379	
0.36307	0.239519	2.01428	1.00263	
0.163675	1.11067	0.866336	0.985199	
0.849505	1.67007	0.809094	1.12097	
0.0686768	1.46157	0.909805	0.964628	
0.103175	0.971332	1.09103	0.78869	
0.448944	0.668872	0.689266	0.881459	
0.89645	1.62393	0.789619	1.0085	
0.484372	0.78819	0.931787	0.938469	
1.40036	0.759251	1.15332	1.02889	
0.263992	0.184352	1.03689	0.787247	
0.293684	1.55564	1.03406	1.08091	
0.361522	0.749893	0.596729	0.909205	
0.307366	0.255646	0.864282	1.01451	
0.173924	0.526574	0.719736	1.07149	
1.3694	0.762685	0.612981	0.874055	
0.946281	1.27153	0.518841	1.09088	
0.147094	0.669397	0.810224	1.03644	
1.37118	2.49098	0.662864	0.932076	
0.254117	0.570924	1.05644	0.912076	
1.06207	1.04523	0.542025	0.849843	
0.0342231	0.0793551	1.34814	0.901761	
0.129911	2.86904	0.964272	1.10046	
1.46218	3.23963	0.98338	0.871099	
0.139517	2.09611	1.77111	1.09323	
0.515894	0.646678	0.741682	1.00899	
1.9931	0.889683	1.12806	0.914473	
0.617144	0.976942	0.556628	0.896855	
0.120437	2.74909	0.947224	0.934407	
0.0635592	1.18198	0.621861	0.996125	
0.433109	1.35642	0.800212	0.894387	
1.35069	0.878142	1.19952	1.16113	
0.115461	0.572912	1.28637	1.05669	
0.579595	1.47999	0.676644	1.23195	
0.33093	1.17832	1.04994	0.911305	
0.790976	0.831662	0.795979	0.885935	
0.379732	0.33722	1.45464	0.996498	
0.431241	0.83726	0.987686	0.990943	
1.23579	2.01717	0.699214	0.935636	
1.7291	1.012	1.03982	1.05627	
1.10417	0.635538	0.703078	1.16992	
1.15395	1.76034	1.18799	1.1528	
0.667744	1.02729	0.725549	1.05238	
1.28221	0.344437	0.935526	0.955327	
0.0105016	1.27666	1.04531	0.863697	
0.112934	0.562999	0.833873	0.990193	
1.47004	1.04943	1.18425	1.05322	
0.354214	0.598558	0.777792	1.05115	
0.405052	0.499681	0.892811	0.860806	
0.887261	0.425882	1.18126	0.894747	
0.97467	1.17456	0.923929	0.880755	
0.329905	0.571417	1.03528	0.858733	
0.504103	0.924927	1.1005	1.03781	
0.397674	0.985724	1.12564	0.884658	
0.399517	0.481626	0.772122	1.2413	
0.37538	0.921825	1.5461	0.929039	
0.436044	1.16633	0.496262	0.900171	
0.334554	1.12567	1.72201	1.21154	
0.271613	0.925932	1.76962	0.88408	
1.79042	2.34269	0.869157	0.989879	
2.69644	0.965623	0.76799	1.01796	
0.063792	0.493932	1.74148	1.01989	
1.09254	1.23371	0.683093	0.999006	
3.01247	0.593572	0.672878	1.08864	
0.0471173	0.827331	0.438662	0.887016	
0.515466	0.373266	0.649977	1.0165	
0.247626	1.12215	2.16285	0.881684	
1.42456	0.806153	1.61132	0.966689	
1.96974	0.60651	1.49465	0.842785	
2.41961	0.532858	0.333698	0.869164	
1.95446	1.24615	0.76012	1.11225	
0.502609	1.05265	0.382754	1.08646	
1.45121	1.22623	0.9929	0.862044	
0.124784	1.53716	0.992784	0.982237	
2.2804	1.53217	1.07226	1.21133	
0.0134572	0.618374	0.71117	0.915091	
0.639198	0.774133	0.713569	1.01282	
0.767629	0.352001	0.893128	1.30383	
0.341032	0.828725	0.964309	1.018	
0.0370851	1.14833	1.15346	0.893965	
1.52196	0.464508	0.822616	1.08581	
0.262373	0.230852	0.890596	0.871615	
1.25579	0.519942	0.439842	0.873624	
0.451005	0.204992	0.658657	0.984998	
0.198738	1.02687	1.12885	1.01095	
1.03676	0.830416	0.950622	0.847964	
2.09206	1.0763	1.41604	0.778462	
0.907905	2.22889	0.620103	0.89303	
0.185356	0.192869	0.621779	1.07477	
0.470699	0.786664	1.04354	1.009	
2.46321	0.415606	0.46116	1.04117	
0.142469	0.530563	0.99179	0.85879	
0.936632	1.35754	0.739021	1.03954	
0.33234	0.802227	1.2767	0.795723	
1.83485	0.429889	0.962589	1.30447	
0.897402	0.563489	0.608468	0.917805	
1.94787	0.428917	0.530829	0.844013	
0.280829	2.20339	1.17701	1.14274	
0.650178	0.989607	1.42231	1.01044	
0.799632	0.480131	0.902114	0.961999	
0.367195	0.390075	1.13574	1.01462	
0.0770792	2.06156	1.12656	1.02288	
0.872689	0.634638	1.02602	0.967565	
1.54985	1.07449	0.74345	1.09795	
0.214241	0.46857	1.01471	1.19199	
0.190668	0.811783	1.89538	1.20065	
4.10077	0.77419	1.64863	0.911983	
2.37021	1.99568	1.48902	1.02602	
0.302387	0.661822	0.948574	1.0438	
0.785985	0.427941	0.929726	0.973688	
1.93466	0.690365	1.34129	1.00223	
1.10294	0.723424	0.717923	1.20964	
1.51088	2.02335	1.35961	0.966322	
0.422118	0.403831	1.13637	0.993126	
0.228397	3.82367	0.76456	0.87086	
2.29186	0.759037	0.936756	0.87177	
0.0869629	1.85631	0.548799	1.22273	
0.903458	0.291442	1.62131	0.833465	
0.946839	1.10204	1.08741	0.970493	
0.537149	0.961824	1.36523	0.889673	
2.98702	0.727653	0.79375	1.09248	
0.556614	0.644419	0.724926	0.883869	
0.0870508	0.48874	0.607827	0.863188	
1.45474	0.399859	1.04946	1.03265	
1.43743	0.547729	0.988767	1.06387	
1.60674	0.390336	0.716968	0.93086	
1.81269	0.830548	1.18169	0.79432	
0.470557	0.917248	0.778664	0.947468	
0.00201203	0.990904	0.63086	0.966376	
0.780193	0.340216	1.53864	1.07565	
0.277231	0.485445	0.562048	1.0356	
0.109239	2.83413	0.464297	1.11175	
2.44403	1.00608	0.965803	0.920288	
0.340125	0.826283	1.16072	1.0046	
0.345138	0.405464	1.41443	1.01336	
0.856738	1.97349	0.742266	0.989358	
0.359695	0.683233	0.274456	0.924605	
0.0960364	1.5164	0.667407	1.13682	
0.472118	2.06975	0.839118	1.03803	
0.919343	0.302427	1.2158	0.917403	
1.7104	1.34078	1.10691	0.960595	
1.12501	0.19107	1.07075	0.802817	
0.481488	1.7616	1.19691	0.935947	
0.686719	0.334801	1.04145	0.880385	
0.700962	1.44855	0.810118	1.12764	
0.243876	1.40921	1.32226	0.948104	
1.54174	1.12858	1.06722	0.922849	
0.480043	0.926038	0.917175	1.03935	
0.0432144	2.31313	0.982437	0.965288	
1.29957	1.01768	0.978023	0.90355	
0.414767	0.182556	0.501883	0.875592	
4.34728	0.0438777	1.26415	1.16857	
0.668296	0.642473	0.9084	1.04581	
0.516161	2.8306	1.00337	0.870545	
1.95205	0.698572	0.885	0.907934	
0.0612253	1.41294	0.694357	0.894954	
0.0623852	2.0006	0.830544	1.08425	
0.327829	0.510566	1.51965	1.09793	
0.89768	0.281932	0.510411	1.10607	
3.61741	0.513076	0.953504	1.03078	
0.14858	0.134447	1.22734	0.953224	
0.127789	1.20324	1.33646	1.02592	
0.882541	0.25701	0.665744	0.797282	
0.253572	0.289943	0.596722	0.834938	
0.316177	1.17324	0.967075	1.01706	
0.316823	1.52886	0.635347	1.0513	
0.786245	2.47857	0.848171	0.852439	
0.593133	1.97613	0.521878	1.04034	
1.66103	0.202815	1.0244	0.97841	
0.279187	0.330959	1.09142	0.902001	
0.179782	1.49684	0.64671	1.06397	
0.950647	1.27838	1.36053	1.20909	
1.40518	0.46609	0.886709	1.14229	
1.23813	3.11789	0.847366	0.992512	
0.0300056	2.53896	1.19447	0.774004	
0.0935011	0.513388	1.3543	1.01197	
0.249705	0.132047	1.2512	1.22145	
0.721019	0.0576156	1.72188	1.04748	
0.394963	1.307	0.603846	1.23259	
2.91221	0.507455	1.14582	0.924749	
0.587853	0.575455	0.742097	0.955338	
1.947	1.10786	1.46034	1.05309	
0.593267	0.571761	0.574258	1.08511	
1.77229	2.39704	1.38136	1.02033	
0.956795	0.656319	1.21662	0.91552	
0.315745	1.05219	0.756376	0.937612	
0.564394	0.594633	1.37185	1.34871	
0.0808474	0.274262	1.15441	0.983282	
1.51626	0.37843	0.737655	1.02303	
0.00222688	0.166511	0.720183	1.01779	
6.16877	1.12345	0.39226	1.22197	
1.13664	0.412055	1.01356	0.881644	
0.384021	0.574212	1.38033	0.986731	
0.390923	0.395877	1.32962	0.901839	
0.375716	1.42541	0.880087	0.944145	
3.49719	1.4877	0.837545	1.0006	
0.801881	1.32681	1.30405	0.935008	
1.56209	1.32635	0.938851	1.07523	
0.784104	0.448907	0.793416	0.943461	
0.224642	1.08583	0.910065	0.969508	
0.296719	1.77474	0.567954	0.866394	
2.87331	0.134606	1.0425	1.05318	
0.923641	0.819851	0.811433	0.926668	
1.49418	0.869193	0.564893	1.014	
0.577397	0.928352	1.33034	1.03757	
0.31287	2.60289	0.787516	0.883221	
0.552398	0.141457	0.782548	0.957724	
0.186891	2.13255	1.12329	1.0265	
1.18279	0.749202	1.00913	0.938577	
1.18104	0.00492746	1.22763	1.10508	
0.998562	0.0465346	1.12662	1.05222	
0.359077	1.39786	1.10814	0.83757	
1.47346	0.441008	0.817855	1.00726	
0.794834	0.508805	0.669962	1.08748	
0.0314626	0.322838	1.29803	1.00931	
0.131111	0.186315	0.540933	1.2079	
0.297451	0.378356	0.656009	1.06452	
0.0771723	1.23589	0.513571	1.02727	
0.0974809	1.09647	0.484721	0.942451	
0.0553975	0.710077	0.737804	1.21849	
0.211494	0.960204	1.27569	0.995195	
0.344978	0.851563	0.781503	0.99983	
0.115314	0.411727	1.6375	1.09302	
1.55755	0.34794	0.994039	0.88969	
0.458745	1.02471	0.95819	1.1734	
1.70845	2.63612	1.04306	0.933287	
0.524941	0.250944	0.785018	0.83887	
0.141595	2.60378	1.24913	0.971112	
0.354882	0.352873	1.74703	1.04649	
0.107978	2.74854	0.995866	1.13444	
0.999683	1.70151	0.933346	0.894953	
1.25066	1.04189	0.864495	0.843528	
0.501897	0.217658	0.71307	1.10807	
0.0436525	0.48548	1.55928	0.984193	
0.211636	0.83187	1.61163	1.00509	
0.409864	1.04638	1.67931	1.00461	
2.40294	1.01204	0.99699	0.901979	
0.393734	1.23485	0.563145	0.857734	
0.964731	0.100287	0.587782	0.958353	
1.36445	1.05459	0.92204	1.06052	
0.318059	1.27485	1.42822	0.864506	
0.599194	0.46829	0.806063	1.0892	
0.41171	1.19194	0.911527	0.9083	
0.0151889	0.84063	1.28823	1.00673	
0.349114	1.62117	1.59647	1.05786	
1.44154	1.93419	1.23875	1.12421	
0.704138	0.508602	1.04588	0.895527	
0.770356	1.17899	1.14721	1.09077	
2.32217	1.72068	1.31475	0.947597	
0.360511	0.789175	1.00421	1.08584	
0.123327	0.257085	1.54181	0.771075	
0.53307	0.697899	0.777119	1.03804	
1.30869	0.0830492	1.54614	0.90335	
0.453189	0.327911	1.32948	0.815448	
0.922684	0.929417	1.27845	0.88202	
1.24564	2.2138	0.980304	0.971401	
0.568667	0.566503	1.30037	1.01634	
2.79581	3.05261	0.60629	1.07273	
0.11892	1.15835	1.5724	1.10484	
0.841358	0.752159	1.23512	1.08979	
1.52053	1.98877	0.971793	0.906891	
0.0658446	1.08885	1.0782	1.04371	
1.50335	1.48528	0.656934	0.953368	
2.19179	0.528666	0.903269	1.00545	
0.707289	0.820525	1.44227	0.962139	
0.379453	1.02985	0.196336	0.911614	
0.124133	0.087691	1.31917	0.911661	
0.178362	0.936944	0.700179	0.952724	
0.0846878	2.6186	0.816112	0.885452	
1.01713	1.87813	1.07667	0.955759	
1.57279	2.24048	0.741889	1.04526	
0.583968	0.724168	1.53513	0.932177	
1.09559	0.610961	0.613826	1.01616	
0.238083	0.050077	0.441501	1.10403	
2.45623	0.767549	1.26388	0.970999	
0.15266	0.390371	1.49649	0.998713	
1.79875	1.5309	1.15434	1.0693	
1.1358	1.39141	1.23856	1.19763	
1.24845	0.663558	1.12821	1.03257	
0.795022	0.813654	0.806267	0.894072	
0.726547	0.696836	0.478315	1.03463	
0.785235	1.27578	0.818033	0.983125	
0.715729	3.17857	1.10728	0.967105	
0.513044	0.195234	0.755321	1.02829	
4.98388	0.568897	0.814927	1.10619	
0.891094	0.788323	1.31892	0.984789	
0.644286	0.630186	1.131	0.849995	
1.63165	0.622287	0.52665	1.02771	
1.28887	0.951333	1.28683	1.01372	
0.837126	1.99883	0.883695	1.09911	
0.937662	0.867439	0.729406	1.09196	
0.493508	0.299845	0.562833	1.18043	
2.28314	0.22013	1.17633	0.970051	
2.30056	1.38573	0.81351	0.980154	
0.0508992	0.0173595	0.684033	0.949028	
0.864795	2.76306	0.848169	1.1044	
1.06842	0.892349	0.939864	0.992546	
1.00651	2.17792	0.717016	1.02962	
0.0740251	2.50402	0.767653	1.26056	
0.0484931	0.792227	0.633982	1.08207	
0.295236	1.18636	1.46005	0.881199	
0.0965433	1.04508	0.806614	0.954157	
1.19146	0.322	1.40516	1.07032	
0.10114	0.920884	0.985887	0.965024	
0.491191	0.188587	0.928176	1.03177	
1.0725	0.70984	0.845209	0.959992	
1.55849	0.616777	1.30383	0.992704	
0.238735	0.0992456	0.672732	1.20106	
0.825473	0.28079	0.910855	1.14941	
1.08529	3.08129	0.89157	0.856443	
0.735543	0.42482	0.902693	0.96277	
0.252797	0.472301	1.11195	1.04902	
2.13483	1.15174	0.957588	1.22882	
0.560647	1.66683	0.648692	1.00664	
1.04042	0.681889	0.901944	1.02428	
0.377138	0.764987	1.16763	1.11544	
0.738402	0.859906	0.975028	0.932538	
0.181924	1.39525	0.757233	0.871918	
3.99218	2.15731	0.644415	1.03887	
2.70611	1.18529	1.48179	0.980324	
0.548217	0.644272	0.904528	0.855197	
0.818656	1.00239	1.04573	1.03968	
0.403113	0.389711	0.595168	0.932956	
4.67674	1.10353	0.720598	0.867105	
1.01394	0.102759	1.34293	1.12128	
1.02281	1.40243	1.02881	1.11536	
0.0926901	0.718615	0.824768	0.91514	
0.67371	0.939332	1.19168	0.879705	
1.9838	2.60824	1.45756	1.08386	
2.68287	2.27592	0.592681	1.04318	
0.555245	1.15816	0.333303	0.933848	
0.112799	0.720295	1.21012	0.961903	
2.82552	0.594777	0.876599	0.949327	
3.10788	0.661105	0.660206	1.1052	
1.82341	0.985701	1.86018	0.960463	
0.777299	1.13153	1.00833	0.854801	
2.21203	0.466213	0.728594	0.842921	
0.347515	0.579564	0.737025	1.02528	
0.887733	0.871481	1.39662	0.996884	
0.84645	0.687186	0.820663	1.20064	
1.99818	0.513255	1.14349	1.25673	
0.535675	0.631518	0.8823	1.03638	
2.41977	0.936279	0.878532	1.01151	
0.660659	0.747365	0.899025	1.05589	
0.44788	0.858112	0.453814	0.94628	
2.00327	0.684521	1.1865	1.13858	
1.33544	0.401055	1.61552	0.931469	
0.398864	1.01511	0.746077	0.89695	
0.510156	0.920335	1.07302	1.17811	
0.236463	0.177804	0.718459	0.866096	
1.71045	0.537694	0.920121	1.09244	
1.45243	0.160025	1.45845	0.907386	
1.49759	0.688817	1.09104	0.985741	
1.21923	1.16983	1.44852	1.06828	
2.20846	0.568038	0.57858	1.05309	
2.88883	0.623562	1.10109	1.17845	
0.0969233	0.239775	0.667811	1.05238	
0.247276	0.778142	0.480169	1.03023	
0.838358	0.0298614	1.54902	0.932166	
0.0565065	0.441591	0.771404	0.956555	
0.234788	0.432649	1.29087	0.953337	
3.0608	1.3756	0.759116	0.936432	
1.51414	0.89223	1.05864	0.847247	
0.349223	0.922132	0.654093	0.94216	
3.58766	1.71483	0.507474	0.887903	
0.0541316	1.45592	1.17787	0.976072	
0.534453	1.22505	1.02363	0.943506	
1.01748	1.61792	0.817847	1.2378	
0.459344	1.26744	1.33691	1.12407	
0.0547631	1.81335	0.926226	0.994723	
0.673953	1.6199	1.50392	0.826325	
0.0642062	0.612014	1.00674	0.749101	
0.303701	0.548175	0.635254	1.08534	
0.324881	0.488307	0.851884	0.795869	
0.831475	0.488501	1.20113	0.8636	
1.86696	0.511535	1.25988	0.906428	
0.102054	0.72714	0.730196	0.889717	
0.813519	0.919883	0.545419	1.05554	
0.219904	0.854635	0.603212	0.8802	
2.75941	0.802033	1.04221	1.10056	
1.04805	1.88031	1.33395	1.14483	
0.302097	0.631569	0.691159	0.958902	
0.800657	0.793702	0.700197	0.921072	
1.54041	1.01713	1.27906	1.03307	
0.475718	4.42088	0.874446	1.09053	
0.258968	1.55114	1.72657	1.00769	
0.931679	0.697542	0.89716	0.987757	
1.33577	1.48601	1.56199	0.97193	
0.0318443	0.849526	0.707214	0.960293	
0.269391	1.41373	0.781859	1.07302	
1.04026	1.27884	0.742425	0.934888	
0.338689	0.347619	0.877438	0.992367	
2.146	0.435501	0.822097	1.12838	
1.60921	0.733439	0.681253	1.15936	
2.06868	2.05074	1.1035	1.05742	
0.00843261	0.911248	1.24159	1.0362	
2.83677	0.248692	1.14596	1.04556	
1.89606	1.55771	0.83889	0.882397	
3.64442	0.977399	0.68478	1.04899	
0.771589	1.60019	1.25973	1.02306	
0.287599	0.776743	1.10658	0.93421	
2.91579	1.94274	0.88537	0.828657	
1.2156	1.40684	0.643144	0.927649	
0.0740122	1.89526	0.90735	1.08539	
0.476763	0.31024	0.763397	1.09843	
1.20792	0.38093	1.04624	1.06189	
2.73395	0.907418	1.63141	1.07935	
1.01543	0.506241	0.914104	1.02913	
1.01949	0.493576	1.11851	0.876307	
1.70321	0.718026	1.04969	0.907999	
2.01695	0.610791	0.502379	0.93865	
3.76152	0.947289	0.954604	0.965148	
0.580699	0.913594	1.12679	1.0327	
0.215861	1.53435	1.11531	0.900746	
0.318148	1.21192	1.35353	1.09717	
0.0336794	0.267048	1.13597	0.884733	
0.953609	0.0736668	0.397839	0.94818	
1.76261	1.40268	1.12695	0.841606	
1.12271	1.00307	0.810257	0.899979	
0.447385	0.210034	0.819274	0.986613	
0.0207467	0.898605	0.706081	1.05972	
0.48815	0.735187	0.692515	0.931753	
0.541459	2.88627	1.29053	1.00494	
0.94949	0.105223	0.721445	1.01643	
0.149586	0.495353	1.11345	1.12587	
0.299028	0.58539	1.0948	1.00828	
2.03893	0.474916	0.743723	1.03756	
1.59824	0.377215	0.961636	1.07691	
2.5955	0.860576	1.07691	0.7342	
0.60353	0.610525	0.539887	1.26326	
1.82429	0.234607	1.12445	1.11673	
0.16144	2.16166	1.08513	0.886815	
0.45442	0.785289	1.25191	0.903846	
1.3419	0.129021	1.15901	0.829683	
0.058019	0.612527	1.0107	1.07667	
2.48678	1.7561	1.27903	0.988161	
3.58394	0.425604	1.46815	0.969104	
2.13277	1.16139	1.13821	0.939064	
1.69385	0.9534	0.562268	1.07841	
1.18601	0.089976	0.962086	1.13228	
0.000671485	2.03656	1.19439	1.1131	
1.11436	0.659363	1.07395	1.08141	
0.102547	1.90393	0.950268	1.24696	
0.318103	2.41447	1.5697	1.02642	
0.101106	0.353792	0.570603	1.06052	
0.818704	0.308067	0.758451	1.00557	
0.736374	1.18887	0.8007	0.882113	
0.857286	2.16339	0.641399	1.05258	
0.354191	0.545148	0.708759	0.889876	
0.296749	0.964064	0.719589	1.0559	
2.78004	0.278774	1.26411	1.12184	
1.40718	0.0848751	1.46305	0.996734	
0.109642	1.92399	1.01817	0.929179	
0.797348	0.343323	1.34139	1.10113	
0.423282	1.09721	1.10008	1.07531	
1.12817	1.43583	0.973574	0.977618	
0.220205	0.20229	1.09338	1.00891	
2.52932	1.18699	1.20722	1.04516	
0.00184271	1.80176	1.17737	0.719442	
0.195987	0.701351	1.12496	1.01315	
0.744057	0.424142	1.3597	0.947116	
0.74079	0.743261	0.809903	0.900261	
0.292187	1.19507	0.845738	0.849738	
1.92866	0.469647	0.999978	0.958894	
1.57453	0.382383	0.739036	1.08733	
1.14266	3.28015	1.46857	1.01936	
1.22559	0.633589	0.823518	0.880954	
0.898643	1.18295	0.863155	1.31935	
0.00941354	0.377786	1.08795	0.820688	
0.81299	0.644335	0.70648	0.955156	
0.512887	1.73359	1.36078	1.01186	
0.745005	0.632518	0.93776	0.958481	
0.156052	0.127989	1.26125	1.00413	
0.274762	0.20491	1.72946	1.04613	
1.23997	0.247068	0.645642	1.14207	
2.0288	1.4522	0.909691	0.973928	
2.38021	0.363482	1.37307	0.905433	
0.385469	0.477187	0.662238	1.14732	
0.556695	0.742629	0.798369	0.957321	
1.21372	2.47751	0.925805	0.903478	
