N=1	N=2	N=10	N=100
0.993022	0.404749	0.577515	0.556091	
0.586205	0.491574	0.541998	0.429758	
0.364305	0.859609	0.380918	0.548166	
0.562898	0.595671	0.371672	0.504642	
0.305665	0.678103	0.490268	0.502938	
0.51619	0.611232	0.399908	0.544165	
0.505686	0.3668	0.518309	0.512468	
0.0969485	0.649485	0.466856	0.512544	
0.772113	0.319548	0.434037	0.533697	
0.0579025	0.476137	0.421934	0.541979	
0.271786	0.599986	0.561013	0.49445	
0.0660974	0.583165	0.498476	0.481386	
0.537162	0.808474	0.422459	0.468362	
0.39104	0.536514	0.620191	0.514547	
0.665995	0.715968	0.43818	0.515693	
0.989598	0.33897	0.608231	0.488226	
0.208677	0.376063	0.727026	0.518048	
0.973479	0.443563	0.591842	0.472777	
0.590578	0.48753	0.37025	0.503339	
0.592466	0.306726	0.356153	0.514415	
0.327646	0.484001	0.421007	0.499205	
0.301727	0.631001	0.473549	0.484083	
0.6551	0.385161	0.453544	0.509878	
0.767784	0.0721392	0.62418	0.540217	
0.815737	0.421742	0.377653	0.489783	
0.530339	0.793859	0.55177	0.49002	
0.387435	0.269397	0.514967	0.498634	
0.550499	0.260363	0.53378	0.509927	
0.411019	0.87515	0.584331	0.498911	
0.231676	0.649846	0.455226	0.501284	
0.400753	0.845644	0.430778	0.52908	
0.773528	0.465168	0.57608	0.496196	
0.784691	0.682589	0.533452	0.448468	
0.361375	0.28833	0.655599	0.511322	
0.508851	0.532931	0.658298	0.452063	
0.279753	0.223554	0.535345	0.527475	
0.172354	0.565056	0.500977	0.532316	
0.138479	0.35991	0.510316	0.467315	
0.252878	0.700595	0.377588	0.523871	
0.220535	0.53027	0.454919	0.507517	
0.934713	0.351747	0.549543	0.499591	
0.74944	0.206517	0.474658	0.555886	
0.146503	0.445743	0.513517	0.513673	
0.857989	0.826414	0.345003	0.462453	
0.0610071	0.641119	0.58429	0.447504	
0.020797	0.836842	0.454107	0.525906	
0.849629	0.895193	0.501799	0.487649	
0.211177	0.768322	0.647451	0.518337	
0.91373	0.522031	0.495888	0.574227	
0.235926	0.660474	0.514196	0.475242	
0.971986	0.156788	0.432572	0.463996	
0.183369	0.602244	0.425293	0.456865	
0.749044	0.574462	0.36055	0.443744	
0.63797	0.540302	0.554064	0.512709	
0.160509	0.817267	0.471369	0.477302	
0.847906	0.539109	0.492436	0.463561	
0.0910801	0.0816792	0.406552	0.504797	
0.686021	0.627312	0.408665	0.468747	
0.255108	0.650564	0.602059	0.522581	
0.254124	0.231959	0.488126	0.52268	
0.841322	0.48503	0.539392	0.500258	
0.418497	0.413773	0.488066	0.523942	
0.666694	0.387241	0.703865	0.504748	
0.374189	0.583573	0.664813	0.495733	
0.111295	0.430861	0.643926	0.479237	
0.21109	0.475747	0.492862	0.496496	
0.643649	0.491056	0.472129	0.56757	
0.109138	0.118419	0.618208	0.492503	
0.816592	0.190889	0.61488	0.46197	
0.462737	0.15777	0.452123	0.498449	
0.996128	0.443181	0.489426	0.558511	
0.102373	0.193546	0.653019	0.469018	
0.795218	0.739767	0.332921	0.529838	
0.249025	0.352271	0.592066	0.493935	
0.233666	0.661629	0.482133	0.436205	
0.496397	0.23735	0.543416	0.47783	
0.939576	0.366054	0.490128	0.484816	
0.476804	0.602597	0.324382	0.456482	
0.375879	0.55875	0.75203	0.472151	
0.770616	0.52055	0.397015	0.471341	
0.978962	0.957394	0.527171	0.501868	
0.5663	0.257385	0.595406	0.519258	
0.198132	0.601561	0.510079	0.53629	
0.0022825	0.395084	0.53646	0.505557	
0.131967	0.681996	0.587901	0.584568	
0.968768	0.259133	0.400831	0.522723	
0.996657	0.388923	0.679651	0.509031	
0.918308	0.386338	0.631905	0.503767	
0.973041	0.893403	0.501314	0.491053	
0.970843	0.482166	0.372782	0.496341	
0.567813	0.559451	0.561251	0.533777	
0.10319	0.58197	0.59704	0.458917	
0.225899	0.483701	0.604139	0.499557	
0.0949233	0.653498	0.501686	0.460325	
0.804344	0.720339	0.504675	0.490549	
0.879162	0.203921	0.434403	0.569113	
0.60326	0.433729	0.420436	0.497848	
0.112756	0.290331	0.566768	0.5127	
0.772003	0.528293	0.524642	0.491832	
0.391976	0.543894	0.503525	0.519493	
0.646438	0.851978	0.580914	0.459069	
0.163013	0.453759	0.606076	0.536927	
0.340764	0.610209	0.591744	0.53763	
0.0634192	0.738972	0.596719	0.529829	
0.261784	0.813885	0.619834	0.520373	
0.900273	0.320745	0.637007	0.533686	
0.247894	0.296498	0.4641	0.481847	
0.0852548	0.502924	0.43805	0.472392	
0.38023	0.829496	0.519823	0.445622	
0.98096	0.174214	0.606192	0.572833	
0.0508888	0.329709	0.490934	0.522926	
0.335395	0.437526	0.4548	0.458072	
0.0510927	0.362198	0.33523	0.496771	
0.77126	0.650204	0.655707	0.510837	
0.816023	0.543705	0.574404	0.517081	
0.833574	0.641729	0.478737	0.527168	
0.0854433	0.638763	0.426375	0.500689	
0.983765	0.395112	0.380691	0.505775	
0.956073	0.284851	0.340017	0.503816	
0.489825	0.417044	0.475201	0.488934	
0.945303	0.23848	0.355647	0.51167	
0.335939	0.296164	0.548936	0.494033	
0.595425	0.429748	0.420747	0.524703	
0.835025	0.524964	0.617632	0.522526	
0.383748	0.396117	0.570461	0.449894	
0.377915	0.463023	0.670732	0.49588	
0.762824	0.16981	0.450275	0.423974	
0.0902693	0.463972	0.557196	0.470714	
0.922669	0.431942	0.528171	0.520324	
0.744415	0.653903	0.449523	0.513812	
0.995773	0.269663	0.493379	0.522222	
0.293841	0.564448	0.602746	0.513333	
0.748062	0.6265	0.567511	0.47508	
0.411729	0.539403	0.400595	0.498684	
0.334068	0.314777	0.686165	0.503926	
0.255083	0.502033	0.534091	0.4941	
0.239853	0.645416	0.525838	0.507907	
0.532971	0.452485	0.573441	0.511932	
0.774987	0.657185	0.347472	0.509411	
0.36908	0.443536	0.417483	0.513892	
0.960378	0.309634	0.629487	0.517047	
0.311781	0.642271	0.418471	0.483271	
0.994758	0.522368	0.349877	0.488647	
0.361227	0.491565	0.660047	0.555112	
0.422852	0.681239	0.396953	0.51038	
0.665994	0.278714	0.552668	0.544983	
0.289423	0.29366	0.461514	0.517006	
0.924477	0.599688	0.500534	0.461949	
0.862034	0.738954	0.604395	0.504212	
0.419596	0.47821	0.441547	0.506812	
0.37612	0.643723	0.507641	0.482942	
0.083462	0.591352	0.446053	0.544602	
0.141263	0.55745	0.446139	0.467194	
0.0157681	0.558112	0.553588	0.457554	
0.889981	0.298891	0.535853	0.568602	
0.619073	0.422814	0.474194	0.463338	
0.0543014	0.650462	0.517517	0.478787	
0.619545	0.38931	0.473169	0.536003	
0.422732	0.727398	0.545397	0.502997	
0.696231	0.660438	0.561046	0.470094	
0.91189	0.321203	0.554481	0.555061	
0.610295	0.596806	0.481127	0.538206	
0.931081	0.424922	0.466265	0.52234	
0.169272	0.760603	0.488882	0.537655	
0.330257	0.379429	0.647098	0.493518	
0.267925	0.141952	0.61839	0.530136	
0.794082	0.281224	0.617237	0.515123	
0.137804	0.798543	0.541513	0.503708	
0.544444	0.389613	0.428134	0.49589	
0.629648	0.878054	0.514857	0.463204	
0.0606828	0.363322	0.465729	0.484126	
0.966431	0.130596	0.406509	0.510811	
0.92942	0.228667	0.41178	0.48843	
0.514908	0.561723	0.457876	0.489734	
0.187132	0.519328	0.550788	0.480411	
0.971023	0.119782	0.455245	0.492876	
0.396446	0.736495	0.571809	0.530906	
0.344297	0.271971	0.544454	0.489672	
0.348161	0.231037	0.57085	0.464286	
0.650183	0.722392	0.43515	0.490791	
0.204695	0.28286	0.616548	0.508413	
0.155157	0.671082	0.548664	0.448915	
0.0888863	0.423525	0.499528	0.486624	
0.0722538	0.325488	0.642281	0.528547	
0.846179	0.856782	0.415581	0.536874	
0.964209	0.656876	0.467949	0.511582	
0.383033	0.339439	0.357661	0.5747	
0.716137	0.331944	0.392354	0.508414	
0.976706	0.579241	0.598564	0.468908	
0.949542	0.51371	0.503929	0.428856	
0.137831	0.530359	0.382759	0.476369	
0.639912	0.388017	0.608396	0.478515	
0.92188	0.178651	0.480495	0.539267	
0.705422	0.665506	0.487319	0.598677	
0.741208	0.495716	0.504825	0.48364	
0.777658	0.803516	0.614253	0.54534	
0.723652	0.345673	0.533717	0.528339	
0.729564	0.751889	0.562453	0.463956	
0.630584	0.56205	0.329776	0.48318	
0.936194	0.778529	0.67384	0.551498	
0.742129	0.456683	0.450465	0.521098	
0.281197	0.359217	0.582055	0.480161	
0.166603	0.85527	0.480522	0.480675	
0.704927	0.363444	0.442476	0.507077	
0.815371	0.442967	0.509304	0.542366	
0.527685	0.400513	0.592122	0.441525	
0.754982	0.351691	0.445535	0.504856	
0.0604276	0.167814	0.4824	0.560568	
0.326707	0.667671	0.625015	0.475065	
0.487719	0.598092	0.362457	0.561711	
0.454619	0.738336	0.3926	0.49417	
0.530513	0.413464	0.310707	0.479161	
0.248326	0.699068	0.537767	0.496428	
0.470949	0.713764	0.580351	0.460012	
0.863261	0.470033	0.340928	0.516021	
0.999687	0.400345	0.453162	0.472461	
0.428983	0.543959	0.559418	0.470564	
0.579718	0.214759	0.300452	0.50607	
0.35018	0.34357	0.529844	0.479049	
0.739178	0.409942	0.517608	0.5002	
0.7738	0.49851	0.480934	0.549441	
0.231896	0.267752	0.547934	0.510042	
0.518919	0.543227	0.521508	0.519547	
0.212131	0.287809	0.609724	0.472329	
0.320182	0.617479	0.455842	0.486012	
0.719292	0.314557	0.306892	0.494224	
0.786684	0.43586	0.435512	0.50268	
0.350681	0.388941	0.512614	0.485896	
0.934603	0.291324	0.373771	0.502941	
0.449908	0.684824	0.48142	0.456726	
0.158265	0.457958	0.504345	0.519116	
0.0707364	0.389487	0.448949	0.561396	
0.922705	0.510936	0.351122	0.450842	
0.93157	0.114503	0.470315	0.535848	
0.493385	0.355176	0.492533	0.471848	
0.0578381	0.505662	0.336003	0.513664	
0.33618	0.611358	0.58114	0.466371	
0.717785	0.22255	0.612686	0.500938	
0.00257558	0.482393	0.433434	0.492893	
0.629907	0.44292	0.513672	0.478009	
0.343936	0.700884	0.653829	0.54045	
0.713764	0.698402	0.4933	0.524462	
0.387413	0.087787	0.763096	0.503994	
0.598136	0.140371	0.544466	0.517919	
0.476009	0.744772	0.590644	0.510578	
0.472474	0.602756	0.58301	0.481468	
0.339199	0.78842	0.589867	0.45088	
0.374683	0.479428	0.511153	0.460499	
0.703799	0.590687	0.515324	0.561247	
0.719552	0.405249	0.358606	0.474441	
0.2428	0.6607	0.61359	0.460999	
0.515683	0.681551	0.618227	0.511566	
0.640769	0.365221	0.239119	0.518054	
0.435518	0.483317	0.512493	0.459167	
0.459894	0.442696	0.443783	0.526237	
0.872041	0.405103	0.471376	0.453253	
0.178609	0.469674	0.476514	0.501909	
0.778612	0.782942	0.428395	0.523725	
0.892554	0.264739	0.669166	0.483999	
0.51132	0.530563	0.58565	0.49971	
0.753774	0.753042	0.589899	0.519805	
0.117942	0.377759	0.454319	0.528459	
0.402084	0.641027	0.470853	0.473471	
0.566049	0.449013	0.56666	0.505391	
0.400547	0.298054	0.614086	0.480811	
0.911525	0.629139	0.425929	0.467831	
0.671	0.281166	0.680464	0.472827	
0.682226	0.680748	0.51608	0.477065	
0.615733	0.641537	0.522495	0.515171	
0.335918	0.605072	0.446901	0.510751	
0.18363	0.292643	0.556874	0.494069	
0.343405	0.376458	0.516392	0.554348	
0.756423	0.245457	0.416972	0.498523	
0.963164	0.605971	0.57022	0.447451	
0.942263	0.281316	0.448334	0.473873	
0.11836	0.407444	0.521509	0.461013	
0.729933	0.784222	0.365864	0.462315	
0.677701	0.504469	0.485571	0.548547	
0.454175	0.517989	0.339814	0.492799	
0.943139	0.736177	0.378011	0.484702	
0.72114	0.524223	0.4559	0.518179	
0.00305307	0.755142	0.530217	0.493658	
0.386962	0.588236	0.540647	0.44529	
0.551592	0.164037	0.572531	0.537713	
0.838496	0.512695	0.400987	0.48351	
0.418977	0.677182	0.419073	0.488273	
0.406006	0.205638	0.389415	0.435569	
0.794055	0.656538	0.477764	0.485511	
0.140612	0.296879	0.365846	0.485422	
0.729095	0.454792	0.536197	0.511472	
0.232847	0.633841	0.548598	0.528617	
0.0444224	0.212708	0.573856	0.459177	
0.419407	0.355556	0.577972	0.490748	
0.502876	0.419724	0.434682	0.524008	
0.394816	0.480998	0.400273	0.552376	
0.435713	0.326813	0.562034	0.567404	
0.345652	0.300488	0.443287	0.553528	
0.761445	0.449363	0.532122	0.524213	
0.816264	0.614643	0.468155	0.49109	
0.0586592	0.827171	0.359525	0.464636	
0.704543	0.214602	0.537483	0.483617	
0.882584	0.790379	0.429406	0.483593	
0.0156573	0.271506	0.375078	0.516546	
0.313558	0.295738	0.652448	0.523636	
0.13267	0.31885	0.667169	0.518232	
0.926206	0.548516	0.573829	0.477843	
0.750039	0.343633	0.455617	0.463015	
0.66048	0.588276	0.557802	0.530036	
0.277007	0.645286	0.495764	0.522793	
0.768594	0.403057	0.47329	0.512756	
0.361823	0.610031	0.400463	0.434122	
0.436042	0.590658	0.465268	0.457302	
0.988793	0.246838	0.584505	0.500672	
0.40399	0.43104	0.673996	0.516181	
0.549526	0.215442	0.494504	0.519772	
0.0967928	0.351931	0.540551	0.514956	
0.991596	0.464223	0.647124	0.518885	
0.129287	0.569946	0.554447	0.522142	
0.864288	0.400238	0.568736	0.474896	
0.141356	0.406648	0.707946	0.509851	
0.46834	0.729386	0.458619	0.505795	
0.956325	0.204481	0.56593	0.494594	
0.832216	0.346406	0.424298	0.47816	
0.518836	0.402428	0.41178	0.486703	
0.835281	0.207296	0.557215	0.537807	
0.162696	0.316793	0.454034	0.496334	
0.466786	0.0747042	0.474499	0.479265	
0.0436624	0.73608	0.39304	0.494021	
0.344367	0.220975	0.359997	0.43744	
0.343216	0.461113	0.50433	0.561511	
0.157527	0.220731	0.419819	0.471947	
0.232479	0.612802	0.504837	0.496816	
0.40513	0.887717	0.66503	0.510225	
0.3889	0.571939	0.43299	0.433196	
0.936495	0.408603	0.515977	0.45272	
0.113481	0.305241	0.512054	0.49729	
0.0632863	0.299713	0.486817	0.490255	
0.508125	0.535684	0.742239	0.533801	
0.212013	0.568452	0.473328	0.471654	
0.520692	0.117492	0.347633	0.455674	
0.929163	0.554146	0.481018	0.534062	
0.506693	0.482615	0.620932	0.476053	
0.842764	0.208802	0.356646	0.502453	
0.794136	0.555633	0.589091	0.519893	
0.122393	0.6834	0.4342	0.502486	
0.131973	0.510231	0.519526	0.54378	
0.371431	0.220439	0.619691	0.538753	
0.812167	0.561141	0.620057	0.516385	
0.191135	0.32479	0.6633	0.455427	
0.214764	0.83932	0.48122	0.540481	
0.156185	0.680255	0.553528	0.498213	
0.0659475	0.653765	0.586575	0.454437	
0.269386	0.133244	0.488297	0.552608	
0.74568	0.22609	0.569315	0.522343	
0.684777	0.330205	0.358266	0.534615	
0.761098	0.42096	0.467651	0.499582	
0.343349	0.37415	0.473452	0.484754	
0.816788	0.491477	0.484766	0.511664	
0.527789	0.478604	0.43431	0.5222	
0.442133	0.634257	0.562604	0.462105	
0.889806	0.294188	0.503337	0.516628	
0.741162	0.153085	0.594873	0.424426	
0.0265629	0.62183	0.46341	0.479695	
0.656639	0.70871	0.450409	0.556229	
0.402086	0.274898	0.657898	0.501344	
0.611482	0.914874	0.558795	0.557508	
0.103024	0.289932	0.506217	0.490451	
0.015103	0.777225	0.481887	0.523418	
0.60258	0.509058	0.526784	0.501868	
0.333564	0.930702	0.490573	0.519713	
0.552279	0.717829	0.538825	0.51862	
0.496568	0.541902	0.595422	0.446018	
0.218338	0.148112	0.470446	0.480895	
0.812774	0.743756	0.385321	0.506937	
0.207622	0.735633	0.605368	0.480801	
0.869153	0.192004	0.559521	0.489482	
0.925686	0.757078	0.669825	0.486859	
0.802918	0.235929	0.476619	0.423241	
0.668174	0.620328	0.459206	0.541966	
0.0382133	0.132447	0.686961	0.5444	
0.902043	0.25092	0.54606	0.47703	
0.0519366	0.607798	0.507721	0.511981	
0.412364	0.482414	0.546086	0.520208	
0.435285	0.825317	0.56923	0.502623	
0.903218	0.605505	0.577381	0.515956	
0.181318	0.847253	0.688348	0.487269	
0.490135	0.563446	0.455972	0.495701	
0.180699	0.674565	0.467378	0.43175	
0.0510784	0.43134	0.555481	0.469222	
0.382619	0.516484	0.46237	0.516513	
0.341202	0.144457	0.605476	0.516827	
0.68618	0.23316	0.575028	0.443287	
0.801958	0.426502	0.533916	0.461147	
0.952054	0.364171	0.506987	0.477473	
0.217633	0.724303	0.542109	0.514401	
0.1361	0.422352	0.537118	0.533651	
0.696827	0.805923	0.414842	0.495941	
0.141396	0.310815	0.585907	0.483693	
0.132074	0.396821	0.579292	0.509922	
0.454074	0.451702	0.447601	0.513028	
0.389836	0.619565	0.348323	0.492441	
0.290085	0.506413	0.539847	0.503296	
0.987375	0.674629	0.434461	0.494524	
0.0130929	0.431018	0.531909	0.481754	
0.626156	0.566569	0.493947	0.483228	
0.0105561	0.854569	0.457272	0.488415	
0.692224	0.176161	0.570969	0.533342	
0.601612	0.173634	0.504071	0.481412	
0.900478	0.193178	0.593202	0.512152	
0.898589	0.756906	0.354039	0.533937	
0.597472	0.474435	0.520068	0.519163	
0.66522	0.494367	0.6201	0.450116	
0.675209	0.498654	0.661438	0.475339	
0.186533	0.164709	0.417278	0.420246	
0.809716	0.926915	0.526414	0.495934	
0.285459	0.682484	0.562115	0.497593	
0.567303	0.797584	0.530888	0.507261	
0.584229	0.827372	0.438877	0.478252	
0.00658789	0.453797	0.326439	0.475873	
0.946895	0.744732	0.502921	0.462409	
0.713463	0.593426	0.624571	0.505469	
0.67648	0.0828608	0.567058	0.486588	
0.790277	0.558116	0.602981	0.524951	
0.124751	0.118496	0.426788	0.495325	
0.577477	0.163894	0.540599	0.477983	
0.364169	0.515271	0.418238	0.518493	
0.713745	0.498283	0.39394	0.424308	
0.87379	0.190118	0.515299	0.47086	
0.347037	0.563369	0.465886	0.491019	
0.427165	0.867141	0.68031	0.434999	
0.583515	0.608002	0.561795	0.536131	
0.721235	0.645781	0.530721	0.513109	
0.450279	0.893007	0.568119	0.48955	
0.110756	0.485678	0.655224	0.484576	
0.0130863	0.548116	0.611731	0.500571	
0.600265	0.646954	0.414712	0.518232	
0.868284	0.620039	0.448563	0.479236	
0.234479	0.735939	0.572891	0.487839	
0.344992	0.570682	0.498411	0.496815	
0.675178	0.461539	0.525721	0.449165	
0.186267	0.651102	0.651457	0.508125	
0.515186	0.351487	0.587602	0.547274	
0.694111	0.540684	0.466991	0.480337	
0.605008	0.585397	0.610391	0.499653	
0.664266	0.549645	0.556799	0.475477	
0.188517	0.422631	0.456869	0.481603	
0.0505387	0.421075	0.577539	0.536108	
0.000940029	0.334239	0.676139	0.503878	
0.0629115	0.566748	0.332961	0.510692	
0.489343	0.640211	0.403541	0.515428	
0.0215292	0.670548	0.37045	0.492948	
0.0170907	0.337767	0.325041	0.521539	
0.169734	0.422442	0.457081	0.517759	
0.778295	0.202507	0.664753	0.467563	
0.136626	0.581444	0.613366	0.538748	
0.668329	0.478735	0.531703	0.510343	
0.669164	0.48796	0.550388	0.502646	
0.0254206	0.825478	0.613311	0.484038	
0.780099	0.610609	0.65951	0.473869	
0.618125	0.929262	0.396083	0.500355	
0.510794	0.197773	0.41073	0.477658	
0.711844	0.63058	0.463226	0.509504	
0.185543	0.404814	0.637797	0.526993	
0.880643	0.572401	0.359901	0.496585	
0.675724	0.745801	0.506456	0.475726	
0.99579	0.566157	0.493649	0.456745	
0.808436	0.732669	0.543539	0.513002	
0.722258	0.473697	0.513268	0.4744	
0.233489	0.0373782	0.63766	0.529026	
0.00154271	0.881253	0.48426	0.448618	
0.406523	0.207637	0.424687	0.497535	
0.647576	0.58746	0.395268	0.471035	
0.92957	0.684428	0.448471	0.472838	
0.401008	0.635924	0.477653	0.528016	
0.771987	0.385094	0.54419	0.511564	
0.864236	0.635625	0.55436	0.557288	
0.947067	0.315384	0.625808	0.542396	
0.921194	0.608192	0.685135	0.474786	
0.0839152	0.466083	0.488954	0.498032	
0.220897	0.360762	0.315363	0.475754	
0.740615	0.455735	0.5466	0.495231	
0.161708	0.240866	0.734092	0.506977	
0.939032	0.429878	0.396882	0.520355	
0.0167861	0.0937523	0.520429	0.512265	
0.334751	0.614145	0.700211	0.504373	
0.0604888	0.145067	0.607455	0.497732	
0.270895	0.497361	0.555209	0.440584	
0.0331299	0.943372	0.580483	0.49994	
0.695132	0.440062	0.541435	0.551378	
0.700549	0.51264	0.526174	0.536634	
0.424721	0.510885	0.517871	0.487403	
0.912094	0.749207	0.587118	0.511955	
0.795385	0.920916	0.510271	0.467678	
0.884155	0.1452	0.438822	0.500735	
0.802145	0.279524	0.491356	0.527084	
0.914169	0.768428	0.576568	0.479149	
0.984919	0.642687	0.538511	0.46582	
0.273253	0.429466	0.460855	0.488887	
0.756864	0.919623	0.604598	0.513152	
0.958148	0.105759	0.578142	0.518626	
0.97737	0.291091	0.463238	0.558959	
0.947207	0.410477	0.389482	0.443811	
0.18135	0.520219	0.628358	0.514039	
0.558079	0.546804	0.278062	0.513676	
0.082936	0.0291185	0.559456	0.510173	
0.283174	0.757146	0.635917	0.507485	
0.693333	0.944401	0.625302	0.526476	
0.219261	0.807728	0.432049	0.475499	
0.651838	0.419548	0.426512	0.477856	
0.224375	0.187237	0.57979	0.44249	
0.069274	0.666897	0.438189	0.49214	
0.472064	0.546224	0.599834	0.522506	
0.625468	0.500486	0.416515	0.497349	
0.651724	0.317105	0.563089	0.487788	
0.984622	0.733269	0.367162	0.525009	
0.97108	0.254881	0.573196	0.520117	
0.745085	0.862398	0.540872	0.512241	
0.880921	0.60919	0.492981	0.482533	
0.955617	0.758011	0.517722	0.48848	
0.961871	0.530558	0.434646	0.527185	
0.577662	0.573599	0.559187	0.483988	
0.717373	0.4783	0.491614	0.493917	
0.226278	0.470666	0.650511	0.478378	
0.443908	0.522223	0.512659	0.506268	
0.910815	0.577238	0.631266	0.50093	
0.243684	0.244761	0.581295	0.530163	
0.142752	0.346779	0.527145	0.536992	
0.0926476	0.632133	0.374939	0.512965	
0.163571	0.318527	0.448776	0.494997	
0.0988298	0.234703	0.477743	0.480584	
0.0845977	0.562236	0.479948	0.473144	
0.534199	0.496191	0.594713	0.481385	
0.770788	0.500774	0.471367	0.476598	
0.725354	0.358605	0.522117	0.511587	
0.401894	0.686098	0.557216	0.495346	
0.0115548	0.300967	0.495115	0.482532	
0.633641	0.719857	0.348655	0.487986	
0.483406	0.569884	0.441722	0.44863	
0.00513084	0.541806	0.591444	0.493355	
0.492573	0.697334	0.569294	0.511863	
0.88803	0.558474	0.552568	0.498027	
0.0116116	0.524376	0.504381	0.494805	
0.582139	0.445249	0.450497	0.504175	
0.528182	0.220956	0.522783	0.560576	
0.721881	0.366018	0.375111	0.51431	
0.389444	0.525084	0.624964	0.480004	
0.0272372	0.559028	0.467853	0.460817	
0.887738	0.693166	0.410754	0.499156	
0.659788	0.801674	0.52768	0.552202	
0.939881	0.628175	0.584084	0.53095	
0.0602642	0.436058	0.277471	0.537182	
0.421095	0.704107	0.554818	0.545469	
0.611747	0.734401	0.635639	0.51732	
0.602103	0.477001	0.506152	0.509638	
0.52909	0.575765	0.633468	0.504317	
0.499205	0.81348	0.418038	0.46504	
0.62799	0.293373	0.744102	0.453209	
0.180141	0.579454	0.581335	0.461576	
0.214089	0.158184	0.469206	0.568312	
0.573597	0.57004	0.476403	0.507255	
0.384057	0.328236	0.488596	0.467355	
0.194656	0.0963588	0.55614	0.398394	
0.6162	0.793778	0.6016	0.517199	
0.207713	0.0639891	0.521239	0.494825	
0.202975	0.414684	0.350746	0.486279	
0.0723183	0.698493	0.599984	0.512564	
0.0846111	0.430283	0.434065	0.484856	
0.739068	0.389026	0.518584	0.479131	
0.262075	0.534502	0.490165	0.516879	
0.822874	0.298168	0.607602	0.53298	
0.442711	0.855843	0.437386	0.537849	
0.43078	0.692762	0.384381	0.502848	
0.481851	0.439755	0.457571	0.481717	
0.78148	0.776906	0.434446	0.524525	
0.0620654	0.455789	0.53668	0.492983	
0.495992	0.212981	0.542202	0.512576	
0.498176	0.310404	0.551595	0.478105	
0.317935	0.209445	0.386472	0.48544	
0.0183783	0.506941	0.41136	0.5378	
0.191829	0.297527	0.534065	0.534978	
0.715849	0.527685	0.446087	0.524885	
0.301143	0.209981	0.386941	0.513792	
0.78848	0.379103	0.493228	0.484868	
0.775058	0.539876	0.363402	0.534251	
0.463319	0.16925	0.411729	0.509335	
0.503723	0.769978	0.698329	0.456557	
0.00532153	0.671691	0.457569	0.457332	
0.514828	0.17048	0.558504	0.488375	
0.0416008	0.205806	0.573704	0.494799	
0.766685	0.877003	0.551954	0.52732	
0.514201	0.719997	0.63783	0.464247	
0.225498	0.753151	0.538292	0.495749	
0.40483	0.924827	0.636845	0.465167	
0.627213	0.546592	0.483933	0.51421	
0.647314	0.798747	0.51331	0.558576	
0.502445	0.760862	0.711289	0.519206	
0.339336	0.469428	0.684384	0.505305	
0.0349692	0.598052	0.433336	0.529028	
0.878312	0.531103	0.740639	0.489861	
0.635056	0.148808	0.501631	0.465263	
0.429817	0.266671	0.491891	0.4896	
0.816107	0.681203	0.454272	0.539464	
0.300544	0.342384	0.605851	0.531321	
0.184166	0.694144	0.619079	0.494471	
0.516493	0.298968	0.632532	0.509224	
0.54294	0.523102	0.64303	0.484331	
0.502767	0.705343	0.409021	0.523936	
0.627799	0.408934	0.606798	0.463188	
0.550834	0.476895	0.484205	0.570005	
0.565704	0.607781	0.486508	0.479872	
0.048441	0.396054	0.364763	0.556845	
0.0119111	0.22025	0.532259	0.474589	
0.138336	0.696138	0.546618	0.477223	
0.0770853	0.711619	0.489022	0.493841	
0.897498	0.567227	0.378947	0.445481	
0.936185	0.501523	0.441625	0.471665	
0.0971704	0.462528	0.562847	0.533825	
0.407425	0.263217	0.50837	0.481198	
0.584368	0.262205	0.576793	0.480279	
0.734155	0.771854	0.472445	0.448835	
0.137689	0.266666	0.503561	0.519631	
0.267306	0.438156	0.493703	0.496422	
0.96867	0.713958	0.604563	0.475852	
0.678636	0.482551	0.49702	0.44102	
0.449505	0.265596	0.363714	0.48875	
0.624278	0.481889	0.319572	0.525483	
0.934596	0.637211	0.663474	0.472135	
0.295576	0.497381	0.620557	0.46622	
0.333937	0.427783	0.354418	0.52077	
0.362866	0.411833	0.392418	0.496015	
0.904681	0.529311	0.379634	0.52669	
0.271059	0.547336	0.542651	0.484029	
0.897398	0.32645	0.522619	0.491068	
0.153964	0.603614	0.494978	0.46511	
0.670214	0.609753	0.549948	0.554818	
0.3878	0.69191	0.354041	0.50983	
0.677033	0.494519	0.636459	0.501814	
0.15475	0.124895	0.345582	0.505844	
0.384424	0.3753	0.57536	0.497984	
0.860596	0.424342	0.316318	0.491927	
0.448425	0.514153	0.535566	0.455747	
0.658182	0.539477	0.485299	0.489205	
0.020241	0.815573	0.306776	0.470082	
0.317796	0.48282	0.58164	0.51316	
0.505233	0.199615	0.426249	0.529583	
0.777876	0.447916	0.356329	0.527879	
0.909755	0.673664	0.454856	0.536677	
0.492082	0.325641	0.460957	0.484011	
0.634554	0.300983	0.527475	0.485748	
0.137115	0.629891	0.477224	0.490485	
0.74942	0.361008	0.584763	0.528544	
0.963995	0.435548	0.538975	0.522407	
0.665897	0.627632	0.532882	0.515082	
0.558275	0.866536	0.419253	0.534585	
0.609027	0.421238	0.425337	0.463887	
0.602507	0.664379	0.545595	0.495687	
0.765641	0.446415	0.497635	0.466956	
0.430948	0.594089	0.595955	0.517332	
0.802824	0.522273	0.426144	0.502524	
0.756249	0.428498	0.498048	0.479176	
0.0966819	0.594636	0.300039	0.527002	
0.0644706	0.406975	0.634394	0.484279	
